id_person,cal_yr,age_grp,sex,sch_grp,weight,earnings,contribution,pension,qx,age_min,regr_0_ind,retir_0_ind,death_ind
957,2021,25–29,M,C,409.6842069,57190.62489,692.0065611,0.0,0.021732013,25,0,0,0
958,2021,25–29,M,C,409.6842069,167067.4583,2021.516246,0.0,0.021732013,25,0,0,0
959,2021,25–29,M,C,409.6842069,151062.683,1827.858465,0.0,0.021732013,25,0,0,0
960,2021,25–29,M,C,409.6842069,15491.11137,187.4424475,0.0,0.021732013,25,0,0,0
961,2021,25–29,M,C,409.6842069,152643.7597,1846.989492,0.0,0.021732013,25,0,0,0
962,2021,25–29,M,C,409.6842069,39156.75668,473.7967558,0.0,0.021732013,25,0,0,0
963,2021,25–29,M,C,409.6842069,40519.48925,490.2858199,0.0,0.021732013,25,0,0,0
964,2021,25–29,M,C,409.6842069,26540.00592,321.1340716,0.0,0.021732013,25,0,0,0
965,2021,25–29,M,C,409.6842069,238802.9348,2889.515511,0.0,0.021732013,25,0,0,0
966,2021,25–29,M,C,409.6842069,75656.94896,915.4490824,0.0,0.021732013,25,0,0,0
967,2021,25–29,M,C,409.6842069,458399.1803,5546.630081,0.0,0.021732013,25,0,0,0
968,2021,25–29,M,C,409.6842069,71758.18902,868.2740872,0.0,0.021732013,25,0,0,0
969,2021,25–29,M,C,409.6842069,147369.1643,1783.166888,0.0,0.021732013,25,0,0,0
970,2021,25–29,M,C,409.6842069,252916.0142,3060.283772,0.0,0.021732013,25,0,0,0
971,2021,25–29,M,C,409.6842069,135670.8174,1641.61689,0.0,0.021732013,25,0,0,0
972,2021,25–29,M,C,409.6842069,155551.6544,1882.175018,0.0,0.021732013,25,0,0,0
973,2021,25–29,M,C,409.6842069,81300.24185,983.7329264,0.0,0.021732013,25,0,0,0
974,2021,25–29,M,C,409.6842069,105709.3094,1279.082643,0.0,0.021732013,25,0,0,0
975,2021,25–29,M,C,409.6842069,102118.7971,1235.637444,0.0,0.021732013,25,0,0,0
976,2021,25–29,M,C,409.6842069,45625.2403,552.0654076,0.0,0.021732013,25,0,0,0
977,2021,25–29,M,C,409.6842069,40590.63716,491.1467096,0.0,0.021732013,25,0,0,0
978,2021,25–29,M,C,409.6842069,55421.67046,670.6022126,0.0,0.021732013,25,0,0,0
979,2021,25–29,M,C,409.6842069,41457.95722,501.6412824,0.0,0.021732013,25,0,0,0
980,2021,25–29,M,C,409.6842069,91832.91423,1111.178262,0.0,0.021732013,25,0,0,0
981,2021,25–29,M,C,409.6842069,323897.8421,3919.163889,0.0,0.021732013,25,0,0,0
982,2021,25–29,M,C,409.6842069,115086.4915,1392.546547,0.0,0.021732013,25,0,0,0
983,2021,25–29,M,C,409.6842069,234463.8859,2837.01302,0.0,0.021732013,25,0,0,0
984,2021,25–29,M,C,409.6842069,45161.28238,546.4515168,0.0,0.021732013,25,0,0,0
985,2021,25–29,M,C,409.6842069,31266.22168,378.3212823,0.0,0.021732013,25,0,0,0
986,2021,25–29,M,C,409.6842069,834990.7186,10103.3877,0.0,0.021732013,25,0,0,0
987,2021,25–29,M,C,409.6842069,33471.78429,405.0085899,0.0,0.021732013,25,0,0,0
988,2021,25–29,M,C,409.6842069,32809.89418,396.9997195,0.0,0.021732013,25,0,0,0
989,2021,25–29,M,C,409.6842069,56834.87206,687.7019519,0.0,0.021732013,25,0,0,0
990,2021,25–29,M,C,409.6842069,353174.2588,4273.408532,0.0,0.021732013,25,0,0,0
991,2021,25–29,M,C,409.6842069,25901.86528,313.4125699,0.0,0.021732013,25,0,0,0
992,2021,25–29,M,C,409.6842069,70850.63273,857.2926561,0.0,0.021732013,25,0,0,0
993,2021,25–29,M,C,409.6842069,81856.30612,990.4613041,0.0,0.021732013,25,0,0,0
994,2021,25–29,M,C,409.6842069,19131.697,231.4935337,0.0,0.021732013,25,0,0,0
995,2021,25–29,M,C,409.6842069,98498.48648,1191.831686,0.0,0.021732013,25,0,0,0
996,2021,25–29,M,C,409.6842069,89862.57887,1087.337204,0.0,0.021732013,25,0,0,0
997,2021,25–29,M,C,409.6842069,397905.5627,4814.657309,0.0,0.021732013,25,0,0,0
998,2021,25–29,M,C,409.6842069,54320.75227,657.2811024,0.0,0.021732013,25,0,0,0
999,2021,25–29,M,C,409.6842069,294606.7996,3564.742275,0.0,0.021732013,25,0,0,0
1000,2021,25–29,M,C,409.6842069,107560.1848,1301.478236,0.0,0.021732013,25,0,0,0
1001,2021,25–29,M,C,409.6842069,74411.49087,900.3790395,0.0,0.021732013,25,0,0,0
1002,2021,25–29,M,C,409.6842069,160623.447,1943.543709,0.0,0.021732013,25,0,0,0
1003,2021,25–29,M,C,409.6842069,51480.72323,622.9167511,0.0,0.021732013,25,0,0,0
1004,2021,25–29,M,C,409.6842069,70605.47049,854.326193,0.0,0.021732013,25,0,0,0
1005,2021,25–29,M,C,409.6842069,181596.5747,2197.318554,0.0,0.021732013,25,0,0,0
1006,2021,25–29,M,C,409.6842069,63328.96989,766.2805356,0.0,0.021732013,25,0,0,0
1007,2021,25–29,M,C,409.6842069,120946.6853,1463.454892,0.0,0.021732013,25,0,0,0
1008,2021,25–29,M,C,409.6842069,120602.0921,1459.285315,0.0,0.021732013,25,0,0,0
1009,2021,25–29,M,C,409.6842069,78120.29281,945.255543,0.0,0.021732013,25,0,0,0
1010,2021,25–29,M,C,409.6842069,82274.14376,995.5171395,0.0,0.021732013,25,0,0,0
1011,2021,25–29,M,C,409.6842069,70070.41628,847.852037,0.0,0.021732013,25,0,0,0
1012,2021,25–29,M,C,409.6842069,56955.24297,689.1584399,0.0,0.021732013,25,0,0,0
1013,2021,25–29,M,C,409.6842069,164114.2842,1985.782839,0.0,0.021732013,25,0,0,0
1014,2021,25–29,M,C,409.6842069,794394.761,9612.176609,0.0,0.021732013,25,0,0,0
1015,2021,25–29,M,C,409.6842069,127345.7052,1540.883033,0.0,0.021732013,25,0,0,0
1016,2021,25–29,M,C,409.6842069,44292.23127,535.9359984,0.0,0.021732013,25,0,0,0
1017,2021,25–29,M,C,409.6842069,92220.21036,1115.864545,0.0,0.021732013,25,0,0,0
1018,2021,25–29,M,C,409.6842069,159606.5649,1931.239435,0.0,0.021732013,25,0,0,0
1019,2021,25–29,M,C,409.6842069,78278.9818,947.1756798,0.0,0.021732013,25,0,0,1
1020,2021,25–29,M,C,409.6842069,171547.343,2075.72285,0.0,0.021732013,25,0,0,0
1021,2021,25–29,M,C,409.6842069,132913.9688,1608.259022,0.0,0.021732013,25,0,0,0
1022,2021,25–29,M,C,409.6842069,777852.9053,9412.020154,0.0,0.021732013,25,0,0,0
1023,2021,25–29,M,C,409.6842069,154299.2918,1867.021431,0.0,0.021732013,25,0,0,0
1024,2021,25–29,M,C,409.6842069,53300.05452,644.9306597,0.0,0.021732013,25,0,0,0
1025,2021,25–29,M,C,409.6842069,37725.86469,456.4829627,0.0,0.021732013,25,0,0,0
1026,2021,25–29,M,C,409.6842069,445315.2138,5388.314087,0.0,0.021732013,25,0,0,0
1027,2021,25–29,M,C,409.6842069,29428.69064,356.0871568,0.0,0.021732013,25,0,0,0
1028,2021,25–29,M,C,409.6842069,139116.0662,1683.304401,0.0,0.021732013,25,0,0,0
1029,2021,25–29,M,C,409.6842069,72458.31913,876.7456615,0.0,0.021732013,25,0,0,0
1030,2021,25–29,M,C,409.6842069,52909.56113,640.2056896,0.0,0.021732013,25,0,0,0
1031,2021,25–29,M,C,409.6842069,130781.3827,1582.45473,0.0,0.021732013,25,0,0,0
1032,2021,25–29,M,C,409.6842069,460141.974,5567.717886,0.0,0.021732013,25,0,0,0
1033,2021,25–29,M,C,409.6842069,110372.9601,1335.512817,0.0,0.021732013,25,0,0,0
1034,2021,25–29,M,C,409.6842069,203364.7811,2460.713851,0.0,0.021732013,25,0,0,0
1035,2021,25–29,M,C,409.6842069,130893.0519,1583.805928,0.0,0.021732013,25,0,0,0
1036,2021,25–29,M,C,409.6842069,387023.9786,4682.990141,0.0,0.021732013,25,0,0,0
1037,2021,25–29,M,C,409.6842069,97860.36833,1184.110457,0.0,0.021732013,25,0,0,1
1038,2021,25–29,M,C,409.6842069,644428.1601,7797.580737,0.0,0.021732013,25,0,0,0
1039,2021,25–29,M,C,409.6842069,46078.67927,557.5520192,0.0,0.021732013,25,0,0,0
1040,2021,25–29,M,C,409.6842069,232788.576,2816.74177,0.0,0.021732013,25,0,0,0
1041,2021,25–29,M,C,409.6842069,189237.9442,2289.779124,0.0,0.021732013,25,0,0,0
1042,2021,25–29,M,C,409.6842069,108553.1366,1313.492953,0.0,0.021732013,25,0,0,0
1043,2021,25–29,M,C,409.6842069,102765.4051,1243.461401,0.0,0.021732013,25,0,0,0
1044,2021,25–29,M,C,409.6842069,196884.4442,2382.301775,0.0,0.021732013,25,0,0,0
1045,2021,25–29,M,C,409.6842069,93370.4145,1129.782015,0.0,0.021732013,25,0,0,0
1046,2021,25–29,M,C,409.6842069,34489.88385,417.3275946,0.0,0.021732013,25,0,0,0
1047,2021,25–29,M,C,409.6842069,87935.0123,1064.013649,0.0,0.021732013,25,0,0,0
1048,2021,25–29,M,C,409.6842069,309292.3256,3742.43714,0.0,0.021732013,25,0,0,0
1049,2021,25–29,M,C,409.6842069,97451.45372,1179.16259,0.0,0.021732013,25,0,0,0
1050,2021,25–29,M,C,409.6842069,75428.41955,912.6838766,0.0,0.021732013,25,0,0,1
1051,2021,25–29,M,C,409.6842069,43144.76087,522.0516066,0.0,0.021732013,25,0,0,0
1052,2021,25–29,M,C,409.6842069,312648.9263,3783.052009,0.0,0.021732013,25,0,0,0
1053,2021,25–29,M,C,409.6842069,228494.3567,2764.781716,0.0,0.021732013,25,0,0,0
1054,2021,25–29,M,C,409.6842069,81510.57945,986.2780114,0.0,0.021732013,25,0,0,0
1055,2021,25–29,M,C,409.6842069,42740.00905,517.1541096,0.0,0.021732013,25,0,0,0
1056,2021,25–29,M,C,409.6842069,117731.6491,1424.552954,0.0,0.021732013,25,0,0,0
1057,2021,25–29,M,C,409.6842069,173725.1443,2102.074246,0.0,0.021732013,25,0,0,0
1058,2021,25–29,M,C,409.6842069,255987.5401,3097.449235,0.0,0.021732013,25,0,0,0
1059,2021,25–29,M,C,409.6842069,28890.7522,349.5781016,0.0,0.021732013,25,0,0,0
1060,2021,25–29,M,C,409.6842069,34902.64699,422.3220285,0.0,0.021732013,25,0,0,0
1061,2021,25–29,M,C,409.6842069,31668.22869,383.1855672,0.0,0.021732013,25,0,0,0
1062,2021,25–29,M,C,409.6842069,126499.4714,1530.643604,0.0,0.021732013,25,0,0,0
1063,2021,25–29,M,C,409.6842069,61409.08828,743.0499682,0.0,0.021732013,25,0,0,0
1064,2021,25–29,M,C,409.6842069,176814.1476,2139.451186,0.0,0.021732013,25,0,0,0
1065,2021,25–29,M,C,409.6842069,57102.74413,690.943204,0.0,0.021732013,25,0,0,0
1066,2021,25–29,M,C,409.6842069,58581.92618,708.8413068,0.0,0.021732013,25,0,0,0
1067,2021,25–29,M,C,409.6842069,37689.7549,456.0460343,0.0,0.021732013,25,0,0,0
1068,2021,25–29,M,C,409.6842069,168308.8515,2036.537103,0.0,0.021732013,25,0,0,0
1069,2021,25–29,M,C,409.6842069,14613.89608,176.8281426,0.0,0.021732013,25,0,0,0
1070,2021,25–29,M,C,409.6842069,82565.96801,999.0482129,0.0,0.021732013,25,0,0,0
1071,2021,25–29,M,C,409.6842069,373742.6461,4522.286018,0.0,0.021732013,25,0,0,1
1072,2021,25–29,M,C,409.6842069,795463.0236,9625.102585,0.0,0.021732013,25,0,0,0
1073,2021,25–29,M,C,409.6842069,268432.3413,3248.03133,0.0,0.021732013,25,0,0,0
1074,2021,25–29,M,C,409.6842069,50982.96117,616.8938301,0.0,0.021732013,25,0,0,0
1075,2021,25–29,M,C,409.6842069,197336.1147,2387.766988,0.0,0.021732013,25,0,0,1
1076,2021,25–29,M,C,409.6842069,43857.10926,530.6710221,0.0,0.021732013,25,0,0,0
1077,2021,25–29,M,C,409.6842069,402065.5672,4864.993363,0.0,0.021732013,25,0,0,0
1078,2021,25–29,M,C,409.6842069,226686.2484,2742.903605,0.0,0.021732013,25,0,0,0
1079,2021,25–29,M,C,409.6842069,323051.2321,3908.919909,0.0,0.021732013,25,0,0,0
1080,2021,25–29,M,C,409.6842069,63263.11599,765.4837035,0.0,0.021732013,25,0,0,0
1081,2021,25–29,M,C,409.6842069,169460.4705,2050.471693,0.0,0.021732013,25,0,0,0
1082,2021,25–29,M,C,409.6842069,133562.7483,1616.109255,0.0,0.021732013,25,0,0,0
1083,2021,25–29,M,C,409.6842069,217688.8598,2634.035204,0.0,0.021732013,25,0,0,0
1084,2021,25–29,M,C,409.6842069,235959.1792,2855.106068,0.0,0.021732013,25,0,0,0
1085,2021,25–29,M,C,409.6842069,112192.1796,1357.525373,0.0,0.021732013,25,0,0,0
1086,2021,25–29,M,C,409.6842069,516795.6038,6253.226806,0.0,0.021732013,25,0,0,0
1087,2021,25–29,M,C,409.6842069,265568.877,3213.383411,0.0,0.021732013,25,0,0,0
1088,2021,25–29,M,C,409.6842069,116518.0384,1409.868265,0.0,0.021732013,25,0,0,0
1089,2021,25–29,M,C,409.6842069,87019.82203,1052.939847,0.0,0.021732013,25,0,0,0
1090,2021,25–29,M,C,409.6842069,60063.73198,726.7711569,0.0,0.021732013,25,0,0,0
1091,2021,25–29,M,C,409.6842069,189192.0759,2289.224118,0.0,0.021732013,25,0,0,0
1092,2021,25–29,M,C,409.6842069,89331.01997,1080.905342,0.0,0.021732013,25,0,0,0
1093,2021,25–29,M,C,409.6842069,51770.10848,626.4183126,0.0,0.021732013,25,0,0,0
1094,2021,25–29,M,C,409.6842069,253960.2465,3072.918983,0.0,0.021732013,25,0,0,0
1095,2021,25–29,M,C,409.6842069,44704.82284,540.9283563,0.0,0.021732013,25,0,0,0
1096,2021,25–29,M,C,409.6842069,32995.83026,399.2495461,0.0,0.021732013,25,0,0,0
1097,2021,25–29,M,C,409.6842069,302495.2409,3660.192415,0.0,0.021732013,25,0,0,0
1098,2021,25–29,M,C,409.6842069,63755.23105,771.4382957,0.0,0.021732013,25,0,0,0
1099,2021,25–29,M,C,409.6842069,42673.22626,516.3460377,0.0,0.021732013,25,0,0,0
1100,2021,25–29,M,C,409.6842069,72698.64686,879.653627,0.0,0.021732013,25,0,0,0
1101,2021,25–29,M,C,409.6842069,42144.39498,509.9471793,0.0,0.021732013,25,0,0,0
1102,2021,25–29,M,C,409.6842069,143298.7113,1733.914407,0.0,0.021732013,25,0,0,0
1103,2021,25–29,M,C,409.6842069,44212.71339,534.973832,0.0,0.021732013,25,0,0,0
1104,2021,25–29,M,C,409.6842069,104681.6821,1266.648354,0.0,0.021732013,25,0,0,0
1105,2021,25–29,M,C,409.6842069,21796.19123,263.7339139,0.0,0.021732013,25,0,0,0
1106,2021,25–29,M,C,409.6842069,31200.4693,377.5256785,0.0,0.021732013,25,0,0,0
1107,2021,25–29,M,C,409.6842069,75874.33234,918.0794214,0.0,0.021732013,25,0,0,0
1108,2021,25–29,M,C,409.6842069,106172.898,1284.692065,0.0,0.021732013,25,0,0,0
1109,2021,25–29,M,C,409.6842069,231152.3305,2796.943199,0.0,0.021732013,25,0,0,0
1110,2021,25–29,M,C,409.6842069,82560.80252,998.9857104,0.0,0.021732013,25,0,0,0
1111,2021,25–29,M,C,409.6842069,144327.9421,1746.368099,0.0,0.021732013,25,0,0,0
1112,2021,25–29,M,C,409.6842069,80128.27141,969.552084,0.0,0.021732013,25,0,0,0
1113,2021,25–29,M,C,409.6842069,140816.9429,1703.885009,0.0,0.021732013,25,0,0,0
1114,2021,25–29,M,C,409.6842069,164286.8752,1987.87119,0.0,0.021732013,25,0,0,0
1115,2021,25–29,M,C,409.6842069,132724.9209,1605.971543,0.0,0.021732013,25,0,0,0
1449,2021,30–34,M,C,408.6308131,187016.4576,2262.899137,0.0,0.023573941,30,0,0,0
1450,2021,30–34,M,C,408.6308131,39109.03991,473.2193829,0.0,0.023573941,30,0,0,0
1451,2021,30–34,M,C,408.6308131,109222.622,1321.593726,0.0,0.023573941,30,0,0,0
1452,2021,30–34,M,C,408.6308131,179051.7334,2166.525974,0.0,0.023573941,30,0,0,0
1453,2021,30–34,M,C,408.6308131,143852.5816,1740.616238,0.0,0.023573941,30,0,0,0
1454,2021,30–34,M,C,408.6308131,89040.58608,1077.391092,0.0,0.023573941,30,0,0,0
1455,2021,30–34,M,C,408.6308131,23852.02789,288.6095374,0.0,0.023573941,30,0,0,0
1456,2021,30–34,M,C,408.6308131,84176.10199,1018.530834,0.0,0.023573941,30,0,0,0
1457,2021,30–34,M,C,408.6308131,32059.95083,387.9254051,0.0,0.023573941,30,0,0,0
1458,2021,30–34,M,C,408.6308131,93228.34913,1128.063024,0.0,0.023573941,30,0,0,0
1459,2021,30–34,M,C,408.6308131,699739.717,8466.850576,0.0,0.023573941,30,0,0,0
1460,2021,30–34,M,C,408.6308131,157038.5021,1900.165875,0.0,0.023573941,30,0,0,0
1461,2021,30–34,M,C,408.6308131,141571.4737,1713.014832,0.0,0.023573941,30,0,0,0
1462,2021,30–34,M,C,408.6308131,104044.1609,1258.934347,0.0,0.023573941,30,0,0,0
1463,2021,30–34,M,C,408.6308131,50962.65285,616.6480994,0.0,0.023573941,30,0,0,0
1464,2021,30–34,M,C,408.6308131,111766.7746,1352.377972,0.0,0.023573941,30,0,0,0
1465,2021,30–34,M,C,408.6308131,15630.95383,189.1345414,0.0,0.023573941,30,0,0,0
1466,2021,30–34,M,C,408.6308131,84027.40478,1016.731598,0.0,0.023573941,30,0,0,0
1467,2021,30–34,M,C,408.6308131,313250.7249,3790.333772,0.0,0.023573941,30,0,0,0
1468,2021,30–34,M,C,408.6308131,24899.70887,301.2864773,0.0,0.023573941,30,0,0,0
1469,2021,30–34,M,C,408.6308131,252348.6552,3053.418728,0.0,0.023573941,30,0,0,0
1470,2021,30–34,M,C,408.6308131,359160.5931,4345.843177,0.0,0.023573941,30,0,0,0
1471,2021,30–34,M,C,408.6308131,277213.5182,3354.28357,0.0,0.023573941,30,0,0,0
1472,2021,30–34,M,C,408.6308131,75356.71681,911.8162734,0.0,0.023573941,30,0,0,0
1473,2021,30–34,M,C,408.6308131,114059.7488,1380.12296,0.0,0.023573941,30,0,0,0
1474,2021,30–34,M,C,408.6308131,93096.82639,1126.471599,0.0,0.023573941,30,0,0,0
1475,2021,30–34,M,C,408.6308131,116231.9162,1406.406186,0.0,0.023573941,30,0,0,0
1476,2021,30–34,M,C,408.6308131,424454.4085,5135.898343,0.0,0.023573941,30,0,0,0
1477,2021,30–34,M,C,408.6308131,133725.7014,1618.080987,0.0,0.023573941,30,0,0,0
1478,2021,30–34,M,C,408.6308131,204959.1951,2480.00626,0.0,0.023573941,30,0,0,0
1479,2021,30–34,M,C,408.6308131,382565.917,4629.047595,0.0,0.023573941,30,0,0,0
1480,2021,30–34,M,C,408.6308131,265083.9899,3207.516278,0.0,0.023573941,30,0,0,0
1481,2021,30–34,M,C,408.6308131,1041387.208,12600.78522,0.0,0.023573941,30,0,0,0
1482,2021,30–34,M,C,408.6308131,104502.8422,1264.484391,0.0,0.023573941,30,0,0,0
1483,2021,30–34,M,C,408.6308131,249516.1924,3019.145927,0.0,0.023573941,30,0,0,1
1484,2021,30–34,M,C,408.6308131,324343.9552,3924.561858,0.0,0.023573941,30,0,0,0
1485,2021,30–34,M,C,408.6308131,53118.95334,642.7393355,0.0,0.023573941,30,0,0,0
1486,2021,30–34,M,C,408.6308131,97089.8901,1174.78767,0.0,0.023573941,30,0,0,0
1487,2021,30–34,M,C,408.6308131,107818.5582,1304.604555,0.0,0.023573941,30,0,0,0
1488,2021,30–34,M,C,408.6308131,181000.5957,2190.107208,0.0,0.023573941,30,0,0,0
1489,2021,30–34,M,C,408.6308131,26460.26324,320.1691852,0.0,0.023573941,30,0,0,0
1490,2021,30–34,M,C,408.6308131,189712.1779,2295.517353,0.0,0.023573941,30,0,0,0
1491,2021,30–34,M,C,408.6308131,143026.7203,1730.623316,0.0,0.023573941,30,0,0,0
1492,2021,30–34,M,C,408.6308131,31916.33897,386.1877016,0.0,0.023573941,30,0,0,0
1493,2021,30–34,M,C,408.6308131,78252.6595,946.85718,0.0,0.023573941,30,0,0,0
1494,2021,30–34,M,C,408.6308131,261106.2166,3159.385221,0.0,0.023573941,30,0,0,0
1495,2021,30–34,M,C,408.6308131,148089.5245,1791.883247,0.0,0.023573941,30,0,0,0
1496,2021,30–34,M,C,408.6308131,2114705.176,25587.93263,0.0,0.023573941,30,0,0,0
1497,2021,30–34,M,C,408.6308131,89042.36398,1077.412604,0.0,0.023573941,30,0,0,0
1498,2021,30–34,M,C,408.6308131,79237.46984,958.7733851,0.0,0.023573941,30,0,0,0
1499,2021,30–34,M,C,408.6308131,41953.99681,507.6433614,0.0,0.023573941,30,0,0,0
1500,2021,30–34,M,C,408.6308131,154014.9468,1863.580856,0.0,0.023573941,30,0,0,0
1501,2021,30–34,M,C,408.6308131,345253.4431,4177.566662,0.0,0.023573941,30,0,0,0
1502,2021,30–34,M,C,408.6308131,344073.8058,4163.293051,0.0,0.023573941,30,0,0,0
1503,2021,30–34,M,C,408.6308131,15283.11923,184.9257427,0.0,0.023573941,30,0,0,0
1504,2021,30–34,M,C,408.6308131,568061.4959,6873.5441,0.0,0.023573941,30,0,0,1
1505,2021,30–34,M,C,408.6308131,142652.3628,1726.09359,0.0,0.023573941,30,0,0,0
1506,2021,30–34,M,C,408.6308131,174660.4801,2113.391809,0.0,0.023573941,30,0,0,0
1507,2021,30–34,M,C,408.6308131,763806.7343,9242.061485,0.0,0.023573941,30,0,0,0
1508,2021,30–34,M,C,408.6308131,188418.9706,2279.869544,0.0,0.023573941,30,0,0,0
1509,2021,30–34,M,C,408.6308131,96168.94486,1163.644233,0.0,0.023573941,30,0,0,0
1510,2021,30–34,M,C,408.6308131,138076.8528,1670.729918,0.0,0.023573941,30,0,0,0
1511,2021,30–34,M,C,408.6308131,153143.9305,1853.04156,0.0,0.023573941,30,0,0,0
1512,2021,30–34,M,C,408.6308131,226157.8665,2736.510184,0.0,0.023573941,30,0,0,0
1513,2021,30–34,M,C,408.6308131,65275.40943,789.8324542,0.0,0.023573941,30,0,0,0
1514,2021,30–34,M,C,408.6308131,52639.15109,636.9337282,0.0,0.023573941,30,0,0,0
1515,2021,30–34,M,C,408.6308131,52526.13727,635.5662609,0.0,0.023573941,30,0,0,0
1516,2021,30–34,M,C,408.6308131,68738.44897,831.7352326,0.0,0.023573941,30,0,0,0
1517,2021,30–34,M,C,408.6308131,84524.9232,1022.751571,0.0,0.023573941,30,0,0,0
1518,2021,30–34,M,C,408.6308131,134626.4299,1628.979801,0.0,0.023573941,30,0,0,0
1519,2021,30–34,M,C,408.6308131,280569.1919,3394.887222,0.0,0.023573941,30,0,0,0
1520,2021,30–34,M,C,408.6308131,66491.33367,804.5451374,0.0,0.023573941,30,0,0,0
1521,2021,30–34,M,C,408.6308131,119439.2077,1445.214413,0.0,0.023573941,30,0,0,1
1522,2021,30–34,M,C,408.6308131,477691.9618,5780.072738,0.0,0.023573941,30,0,0,0
1523,2021,30–34,M,C,408.6308131,127880.7639,1547.357243,0.0,0.023573941,30,0,0,0
1524,2021,30–34,M,C,408.6308131,37595.6048,454.9068181,0.0,0.023573941,30,0,0,0
1525,2021,30–34,M,C,408.6308131,131279.2223,1588.47859,0.0,0.023573941,30,0,0,0
1526,2021,30–34,M,C,408.6308131,76492.99271,925.5652119,0.0,0.023573941,30,0,0,0
1527,2021,30–34,M,C,408.6308131,76631.01079,927.2352306,0.0,0.023573941,30,0,0,0
1528,2021,30–34,M,C,408.6308131,93182.51262,1127.508403,0.0,0.023573941,30,0,0,0
1529,2021,30–34,M,C,408.6308131,137362.1137,1662.081576,0.0,0.023573941,30,0,0,0
1530,2021,30–34,M,C,408.6308131,79265.17536,959.1086219,0.0,0.023573941,30,0,0,0
1531,2021,30–34,M,C,408.6308131,267852.6026,3241.016491,0.0,0.023573941,30,0,0,0
1532,2021,30–34,M,C,408.6308131,86949.864,1052.093354,0.0,0.023573941,30,0,0,0
1533,2021,30–34,M,C,408.6308131,175524.2859,2123.843859,0.0,0.023573941,30,0,0,0
1534,2021,30–34,M,C,408.6308131,63864.40433,772.7592924,0.0,0.023573941,30,0,0,0
1535,2021,30–34,M,C,408.6308131,312367.9808,3779.652568,0.0,0.023573941,30,0,0,0
1536,2021,30–34,M,C,408.6308131,67889.33814,821.4609915,0.0,0.023573941,30,0,0,0
1537,2021,30–34,M,C,408.6308131,55336.86835,669.576107,0.0,0.023573941,30,0,0,0
1538,2021,30–34,M,C,408.6308131,101956.1424,1233.669323,0.0,0.023573941,30,0,0,0
1539,2021,30–34,M,C,408.6308131,18057.46138,218.4952827,0.0,0.023573941,30,0,0,0
1540,2021,30–34,M,C,408.6308131,59916.3561,724.9879088,0.0,0.023573941,30,0,0,0
1541,2021,30–34,M,C,408.6308131,171848.3485,2079.365017,0.0,0.023573941,30,0,0,0
1542,2021,30–34,M,C,408.6308131,169517.9946,2051.167735,0.0,0.023573941,30,0,0,0
1543,2021,30–34,M,C,408.6308131,38958.44051,471.3971302,0.0,0.023573941,30,0,0,0
1544,2021,30–34,M,C,408.6308131,162830.9868,1970.25494,0.0,0.023573941,30,0,0,0
1545,2021,30–34,M,C,408.6308131,348562.856,4217.610557,0.0,0.023573941,30,0,0,0
1546,2021,30–34,M,C,408.6308131,85584.67674,1035.574589,0.0,0.023573941,30,0,0,0
1547,2021,30–34,M,C,408.6308131,117919.2294,1426.822676,0.0,0.023573941,30,0,0,0
1548,2021,30–34,M,C,408.6308131,50853.31282,615.3250851,0.0,0.023573941,30,0,0,0
1549,2021,30–34,M,C,408.6308131,244725.3609,2961.176867,0.0,0.023573941,30,0,0,0
1550,2021,30–34,M,C,408.6308131,129693.8503,1569.295588,0.0,0.023573941,30,0,0,0
1551,2021,30–34,M,C,408.6308131,135927.0616,1644.717445,0.0,0.023573941,30,0,0,0
1552,2021,30–34,M,C,408.6308131,42595.23796,515.4023793,0.0,0.023573941,30,0,0,0
1553,2021,30–34,M,C,408.6308131,31158.66988,377.0199055,0.0,0.023573941,30,0,0,0
1554,2021,30–34,M,C,408.6308131,171400.5239,2073.94634,0.0,0.023573941,30,0,0,0
1555,2021,30–34,M,C,408.6308131,50670.61812,613.1144793,0.0,0.023573941,30,0,0,0
1556,2021,30–34,M,C,408.6308131,89293.62262,1080.452834,0.0,0.023573941,30,0,0,0
1557,2021,30–34,M,C,408.6308131,152941.3178,1850.589945,0.0,0.023573941,30,0,0,0
1558,2021,30–34,M,C,408.6308131,103617.559,1253.772464,0.0,0.023573941,30,0,0,0
1559,2021,30–34,M,C,408.6308131,168622.9817,2040.338078,0.0,0.023573941,30,0,0,0
1560,2021,30–34,M,C,408.6308131,60092.88415,727.1238982,0.0,0.023573941,30,0,0,0
1561,2021,30–34,M,C,408.6308131,22559.12101,272.9653642,0.0,0.023573941,30,0,0,0
1562,2021,30–34,M,C,408.6308131,45069.95822,545.3464944,0.0,0.023573941,30,0,0,0
1563,2021,30–34,M,C,408.6308131,341796.3479,4135.73581,0.0,0.023573941,30,0,0,0
1564,2021,30–34,M,C,408.6308131,360275.9051,4359.338451,0.0,0.023573941,30,0,0,0
1565,2021,30–34,M,C,408.6308131,36264.09229,438.7955167,0.0,0.023573941,30,0,0,0
1566,2021,30–34,M,C,408.6308131,138022.5011,1670.072263,0.0,0.023573941,30,0,0,0
1567,2021,30–34,M,C,408.6308131,78114.67168,945.1875273,0.0,0.023573941,30,0,0,0
1568,2021,30–34,M,C,408.6308131,125269.3456,1515.759082,0.0,0.023573941,30,0,0,0
1569,2021,30–34,M,C,408.6308131,141020.1924,1706.344328,0.0,0.023573941,30,0,0,0
